<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.16	13:00:00	1800.51	1804.72	1799.45	1803.99	1057	0	0
2022.05.16	13:15:00	1803.92	1804.63	1803.18	1804.43	608	0	0
2022.05.16	13:30:00	1804.42	1804.69	1802.94	1803.16	858	0	0
2022.05.16	13:45:00	1803.10	1806.60	1802.99	1806.45	1013	0	0
2022.05.16	14:00:00	1806.48	1806.94	1803.66	1803.84	1177	0	0
2022.05.16	14:15:00	1803.85	1805.20	1802.36	1802.38	1057	0	0
2022.05.16	14:30:00	1802.41	1802.43	1799.31	1800.50	1203	0	0
2022.05.16	14:45:00	1800.50	1800.61	1798.90	1800.52	1037	0	0
2022.05.16	15:00:00	1800.54	1802.32	1798.16	1801.83	1536	0	0
2022.05.16	15:15:00	1801.79	1805.64	1800.72	1804.22	1715	0	1
2022.05.16	15:30:00	1804.80	1808.76	1804.22	1807.17	1735	0	0
2022.05.16	15:45:00	1807.16	1810.52	1806.30	1808.18	1747	0	0
2022.05.16	16:00:00	1808.15	1810.61	1806.52	1806.59	1762	0	0
2022.05.16	16:15:00	1806.58	1807.00	1804.89	1806.04	1837	0	0
2022.05.16	16:30:00	1806.04	1808.76	1804.98	1807.68	2436	0	0
2022.05.16	16:45:00	1807.56	1810.74	1806.10	1807.80	2340	0	0
2022.05.16	17:00:00	1807.80	1812.10	1807.51	1810.72	2046	0	0
2022.05.16	17:15:00	1810.76	1814.60	1810.39	1813.44	1698	0	0
2022.05.16	17:30:00	1813.49	1815.81	1812.13	1814.16	1499	0	0
2022.05.16	17:45:00	1814.19	1814.73	1811.82	1812.29	1565	0	0
2022.05.16	18:00:00	1812.22	1814.35	1811.90	1812.30	1390	0	0
2022.05.16	18:15:00	1812.30	1813.76	1810.68	1811.39	1083	0	0
2022.05.16	18:30:00	1811.39	1813.21	1811.18	1813.21	1236	0	0
2022.05.16	18:45:00	1813.23	1814.12	1812.48	1813.84	941	0	2
2022.05.16	19:00:00	1813.84	1815.09	1813.13	1814.77	1018	0	0
2022.05.16	19:15:00	1814.77	1814.77	1812.00	1812.05	761	0	0
2022.05.16	19:30:00	1811.96	1814.79	1811.94	1814.38	672	0	0
2022.05.16	19:45:00	1814.38	1816.52	1814.19	1815.60	804	0	0
2022.05.16	20:00:00	1815.61	1816.00	1814.14	1814.23	1054	0	6
2022.05.16	20:15:00	1814.24	1816.34	1813.74	1814.96	1107	0	1
2022.05.16	20:30:00	1815.01	1817.38	1814.20	1817.18	833	0	0
2022.05.16	20:45:00	1817.18	1818.16	1816.30	1816.31	917	0	0
2022.05.16	21:00:00	1816.32	1817.36	1815.54	1815.68	1048	0	0
2022.05.16	21:15:00	1815.65	1816.16	1814.44	1814.92	1031	0	0
2022.05.16	21:30:00	1814.92	1816.59	1814.63	1816.40	992	0	3
2022.05.16	21:45:00	1816.39	1823.04	1816.08	1822.50	1106	0	0
2022.05.16	22:00:00	1822.52	1824.73	1822.28	1823.97	1012	0	0
2022.05.16	22:15:00	1823.97	1825.81	1823.81	1825.30	773	0	0
2022.05.16	22:30:00	1825.31	1825.71	1823.39	1824.21	658	0	0
2022.05.16	22:45:00	1824.21	1826.89	1824.04	1826.32	998	0	0
2022.05.16	23:00:00	1826.36	1826.58	1824.60	1824.77	408	0	1
2022.05.16	23:15:00	1824.77	1824.97	1822.25	1822.47	337	0	0
2022.05.16	23:30:00	1822.48	1824.29	1822.18	1823.94	336	0	0
2022.05.16	23:45:00	1824.10	1825.12	1823.61	1823.93	239	0	5
2022.05.17	01:00:00	1825.08	1825.22	1824.06	1824.22	334	0	1
2022.05.17	01:15:00	1824.22	1824.37	1823.11	1823.62	331	0	12
2022.05.17	01:30:00	1823.64	1824.15	1822.96	1823.05	404	0	4
2022.05.17	01:45:00	1823.06	1824.70	1822.96	1824.57	410	0	4
2022.05.17	02:00:00	1824.55	1825.17	1824.52	1824.96	298	0	4
2022.05.17	02:15:00	1824.98	1826.44	1824.96	1826.28	348	0	3
2022.05.17	02:30:00	1826.22	1827.59	1826.05	1826.84	527	0	0
2022.05.17	02:45:00	1826.88	1829.26	1826.40	1826.40	620	0	0
2022.05.17	03:00:00	1826.40	1828.84	1826.40	1827.96	802	0	2
2022.05.17	03:15:00	1827.97	1828.71	1826.95	1827.12	670	0	7
2022.05.17	03:30:00	1827.11	1827.12	1825.21	1825.89	498	0	2
2022.05.17	03:45:00	1825.73	1826.90	1825.38	1825.50	558	0	5
2022.05.17	04:00:00	1825.55	1825.77	1822.37	1823.80	1294	0	0
2022.05.17	04:15:00	1823.76	1825.51	1823.32	1824.44	823	0	1
2022.05.17	04:30:00	1824.44	1826.94	1824.15	1825.67	1641	0	0
2022.05.17	04:45:00	1825.72	1826.62	1824.72	1826.23	874	0	2
2022.05.17	05:00:00	1826.25	1828.29	1825.88	1825.94	816	0	0
2022.05.17	05:15:00	1825.95	1826.48	1824.82	1826.00	612	0	3
2022.05.17	05:30:00	1825.90	1826.98	1825.86	1826.32	589	0	3
2022.05.17	05:45:00	1826.30	1826.30	1824.72	1824.78	623	0	0
2022.05.17	06:00:00	1824.78	1825.52	1823.32	1824.10	858	0	0
2022.05.17	06:15:00	1824.10	1824.79	1823.76	1824.01	543	0	1
2022.05.17	06:30:00	1824.01	1824.14	1821.88	1822.18	529	0	0
2022.05.17	06:45:00	1822.16	1823.00	1821.96	1822.71	510	0	0
2022.05.17	07:00:00	1822.69	1823.93	1822.69	1823.55	412	0	0
2022.05.17	07:15:00	1823.57	1825.63	1823.44	1824.00	621	0	4
2022.05.17	07:30:00	1824.00	1824.46	1823.52	1823.65	353	0	0
2022.05.17	07:45:00	1823.62	1824.66	1823.37	1823.79	328	0	0
2022.05.17	08:00:00	1823.77	1824.90	1823.57	1824.70	450	0	4
2022.05.17	08:15:00	1824.72	1825.82	1824.65	1824.87	388	0	0
2022.05.17	08:30:00	1825.14	1826.38	1824.97	1826.25	612	0	2
2022.05.17	08:45:00	1826.23	1828.92	1826.09	1828.48	964	0	0
2022.05.17	09:00:00	1828.49	1830.29	1827.94	1828.98	1445	0	0
2022.05.17	09:15:00	1828.97	1829.08	1827.58	1827.70	798	0	0
2022.05.17	09:30:00	1827.70	1828.88	1826.68	1828.70	1147	0	0
2022.05.17	09:45:00	1828.76	1830.33	1827.85	1830.26	777	0	0
2022.05.17	10:00:00	1830.24	1830.24	1825.98	1826.76	1531	0	0
2022.05.17	10:15:00	1826.75	1826.91	1824.15	1825.13	1242	0	0
2022.05.17	10:30:00	1825.14	1827.13	1825.05	1825.85	1109	0	0
2022.05.17	10:45:00	1825.82	1826.03	1823.36	1824.18	1167	0	0
2022.05.17	11:00:00	1824.20	1826.90	1823.75	1826.68	1143	0	0
2022.05.17	11:15:00	1826.67	1828.16	1826.15	1827.32	1276	0	0
2022.05.17	11:30:00	1827.31	1827.96	1824.90	1827.91	1199	0	0
2022.05.17	11:45:00	1827.92	1829.06	1826.12	1827.95	1162	0	0
2022.05.17	12:00:00	1828.00	1829.95	1827.78	1829.24	1223	0	0
2022.05.17	12:15:00	1829.24	1829.57	1826.62	1827.88	1000	0	0
2022.05.17	12:30:00	1827.78	1828.70	1827.43	1828.36	999	0	0
2022.05.17	12:45:00	1828.36	1828.68	1826.10	1828.48	1022	0	0
2022.05.17	13:00:00	1828.62	1829.37	1827.07	1827.38	1045	0	0
2022.05.17	13:15:00	1827.44	1830.44	1826.78	1829.28	1559	0	0
2022.05.17	13:30:00	1829.28	1829.52	1828.43	1829.01	1029	0	2
2022.05.17	13:45:00	1829.02	1829.71	1827.33	1827.59	853	0	0
2022.05.17	14:00:00	1827.59	1828.45	1826.66	1827.93	959	0	0
2022.05.17	14:15:00	1827.88	1830.43	1827.27	1830.29	917	0	0
2022.05.17	14:30:00	1830.28	1836.02	1830.14	1835.04	1612	0	0
2022.05.17	14:45:00	1835.02	1836.11	1834.55	1834.64	1337	0	0
2022.05.17	15:00:00	1834.64	1835.95	1832.30	1834.59	1388	0	0
2022.05.17	15:15:00	1834.56	1834.65	1829.71	1831.23	1925	0	0
2022.05.17	15:30:00	1831.25	1831.76	1827.86	1830.77	2283	0	0
2022.05.17	15:45:00	1830.76	1834.14	1830.59	1832.41	1989	0	0
2022.05.17	16:00:00	1832.37	1832.96	1828.77	1828.84	1919	0	0
2022.05.17	16:15:00	1828.87	1828.87	1826.27	1827.72	1787	0	0
2022.05.17	16:30:00	1827.67	1828.28	1824.16	1827.57	2521	0	0
2022.05.17	16:45:00	1827.56	1827.77	1822.39	1823.99	2196	0	0
2022.05.17	17:00:00	1823.99	1825.71	1819.89	1822.31	2345	0	0
2022.05.17	17:15:00	1822.28	1824.45	1820.46	1824.10	1775	0	0
2022.05.17	17:30:00	1824.10	1824.39	1820.89	1821.91	1898	0	0
2022.05.17	17:45:00	1821.87	1823.27	1818.04	1822.03	1915	0	0
2022.05.17	18:00:00	1822.09	1822.92	1820.72	1822.38	1374	0	0
2022.05.17	18:15:00	1822.54	1822.61	1819.48	1821.06	1398	0	0
2022.05.17	18:30:00	1821.09	1822.82	1820.71	1820.88	1339	0	0
2022.05.17	18:45:00	1820.87	1820.97	1818.54	1818.75	1337	0	0
2022.05.17	19:00:00	1818.73	1819.71	1817.97	1819.61	1445	0	0
2022.05.17	19:15:00	1819.61	1821.88	1819.59	1820.90	1284	0	0
2022.05.17	19:30:00	1820.90	1822.12	1820.58	1822.07	1002	0	0
2022.05.17	19:45:00	1822.08	1823.16	1820.88	1821.34	971	0	0
2022.05.17	20:00:00	1821.31	1821.92	1820.13	1820.16	859	0	0
2022.05.17	20:15:00	1820.18	1821.85	1820.14	1820.18	1117	0	0
2022.05.17	20:30:00	1820.17	1821.06	1819.07	1819.08	838	0	0
2022.05.17	20:45:00	1819.07	1820.34	1818.48	1819.32	808	0	0
2022.05.17	21:00:00	1819.32	1820.77	1815.78	1817.10	1600	0	0
2022.05.17	21:15:00	1817.10	1819.04	1816.02	1816.52	2366	0	0
2022.05.17	21:30:00	1816.54	1817.63	1813.68	1815.62	1903	0	0
2022.05.17	21:45:00	1815.65	1819.83	1815.65	1816.30	1331	0	0
2022.05.17	22:00:00	1816.30	1816.87	1814.89	1815.74	1122	0	0
2022.05.17	22:15:00	1815.74	1816.73	1815.33	1815.38	690	0	4
2022.05.17	22:30:00	1815.42	1817.68	1814.97	1817.54	778	0	0
2022.05.17	22:45:00	1817.54	1817.58	1815.25	1815.94	944	0	2
2022.05.17	23:00:00	1816.01	1816.28	1815.31	1815.34	562	0	3
2022.05.17	23:15:00	1815.34	1815.50	1812.90	1813.13	358	0	0
2022.05.17	23:30:00	1813.15	1814.94	1812.96	1814.73	481	0	0
2022.05.17	23:45:00	1814.62	1815.45	1814.29	1815.04	310	0	3
2022.05.18	01:00:00	1814.72	1815.00	1814.12	1814.79	220	0	7
2022.05.18	01:15:00	1814.80	1814.95	1814.06	1814.44	220	0	1
2022.05.18	01:30:00	1814.42	1815.46	1814.35	1815.45	350	0	0
2022.05.18	01:45:00	1815.45	1815.68	1814.29	1814.40	270	0	0
2022.05.18	02:00:00	1814.35	1814.40	1813.42	1813.50	290	0	1
2022.05.18	02:15:00	1813.52	1814.50	1813.03	1813.95	354	0	0
2022.05.18	02:30:00	1813.99	1814.09	1813.01	1813.87	314	0	0
2022.05.18	02:45:00	1813.91	1814.89	1813.36	1814.55	653	0	0
2022.05.18	03:00:00	1814.54	1816.42	1814.29	1816.03	681	0	0
2022.05.18	03:15:00	1816.00	1817.07	1815.50	1816.83	555	0	0
2022.05.18	03:30:00	1816.72	1817.17	1816.06	1816.47	489	0	3
2022.05.18	03:45:00	1816.48	1816.88	1816.05	1816.26	518	0	0
2022.05.18	04:00:00	1816.27	1817.24	1815.59	1816.09	1024	0	0
2022.05.18	04:15:00	1816.10	1816.10	1813.87	1814.95	888	0	2
2022.05.18	04:30:00	1814.97	1815.24	1811.72	1812.65	1368	0	1
2022.05.18	04:45:00	1812.65	1813.28	1810.97	1812.21	950	0	0
2022.05.18	05:00:00	1812.23	1812.37	1810.52	1811.08	1003	0	0
2022.05.18	05:15:00	1811.10	1813.76	1811.08	1812.83	668	0	0
2022.05.18	05:30:00	1812.81	1813.21	1811.10	1811.98	879	0	0
2022.05.18	05:45:00	1812.06	1812.82	1811.32	1812.58	847	0	0
2022.05.18	06:00:00	1812.57	1812.80	1810.27	1810.32	747	0	0
2022.05.18	06:15:00	1810.57	1810.61	1807.66	1808.34	1017	0	0
2022.05.18	06:30:00	1808.34	1808.96	1807.80	1808.67	712	0	1
2022.05.18	06:45:00	1808.68	1808.68	1807.69	1808.50	526	0	2
2022.05.18	07:00:00	1808.48	1809.38	1807.93	1808.86	504	0	2
2022.05.18	07:15:00	1808.86	1809.70	1808.50	1808.75	532	0	1
2022.05.18	07:30:00	1808.80	1810.06	1808.73	1809.86	436	0	0
2022.05.18	07:45:00	1809.82	1809.86	1808.89	1809.05	420	0	0
2022.05.18	08:00:00	1808.96	1810.42	1808.79	1809.84	715	0	0
2022.05.18	08:15:00	1809.82	1811.14	1809.54	1809.80	680	0	0
2022.05.18	08:30:00	1809.80	1811.00	1808.94	1809.16	770	0	0
2022.05.18	08:45:00	1809.17	1811.56	1809.15	1811.56	912	0	0
2022.05.18	09:00:00	1811.54	1815.16	1811.07	1813.32	1265	0	0
2022.05.18	09:15:00	1813.34	1813.52	1811.32	1812.17	1128	0	0
2022.05.18	09:30:00	1812.21	1812.56	1809.99	1810.99	961	0	0
2022.05.18	09:45:00	1811.03	1811.42	1809.76	1809.77	983	0	0
2022.05.18	10:00:00	1809.77	1814.05	1809.53	1811.52	1553	0	0
2022.05.18	10:15:00	1811.52	1815.52	1811.52	1815.03	1240	0	0
2022.05.18	10:30:00	1815.03	1816.68	1815.02	1815.60	1345	0	0
2022.05.18	10:45:00	1815.48	1816.13	1814.20	1815.54	1283	0	0
2022.05.18	11:00:00	1815.54	1816.95	1814.84	1816.49	1410	0	0
2022.05.18	11:15:00	1816.52	1817.19	1814.76	1815.22	1124	0	0
2022.05.18	11:30:00	1815.25	1815.74	1813.66	1815.13	1307	0	0
2022.05.18	11:45:00	1815.12	1816.10	1814.86	1815.59	1123	0	0
2022.05.18	12:00:00	1815.52	1816.04	1813.99	1815.24	1205	0	0
2022.05.18	12:15:00	1815.25	1816.00	1814.35	1815.65	1134	0	0
2022.05.18	12:30:00	1815.65	1820.26	1815.57	1819.02	1198	0	0
2022.05.18	12:45:00	1818.98	1819.84	1818.35	1819.46	1070	0	0
2022.05.18	13:00:00	1819.45	1820.44	1818.34	1818.56	977	0	0
2022.05.18	13:15:00	1818.56	1819.77	1818.38	1819.21	849	0	0
2022.05.18	13:30:00	1819.22	1819.88	1817.94	1817.97	970	0	0
2022.05.18	13:45:00	1817.99	1818.29	1815.79	1817.36	1115	0	0
2022.05.18	14:00:00	1817.34	1817.59	1814.43	1814.47	1275	0	0
2022.05.18	14:15:00	1814.51	1815.90	1812.72	1812.78	1361	0	0
2022.05.18	14:30:00	1812.79	1814.06	1811.26	1811.96	1096	0	0
2022.05.18	14:45:00	1811.84	1812.03	1807.63	1808.90	1472	0	0
2022.05.18	15:00:00	1808.97	1811.94	1808.19	1808.78	1905	0	0
2022.05.18	15:15:00	1808.71	1810.78	1807.39	1810.59	1858	0	0
2022.05.18	15:30:00	1810.59	1814.72	1809.31	1813.87	2199	0	0
2022.05.18	15:45:00	1813.95	1814.05	1810.77	1811.39	1930	0	0
2022.05.18	16:00:00	1811.33	1815.62	1810.89	1814.45	2034	0	0
2022.05.18	16:15:00	1814.47	1814.59	1812.19	1812.32	1559	0	0
2022.05.18	16:30:00	1812.33	1815.84	1812.01	1815.00	2260	0	0
2022.05.18	16:45:00	1815.00	1815.16	1809.79	1810.40	2500	0	0
2022.05.18	17:00:00	1810.41	1813.72	1810.09	1813.04	2263	0	0
2022.05.18	17:15:00	1813.03	1813.71	1811.65	1812.55	1937	0	0
2022.05.18	17:30:00	1812.49	1814.93	1810.68	1813.40	2254	0	0
2022.05.18	17:45:00	1813.40	1814.53	1811.51	1814.16	2316	0	0
2022.05.18	18:00:00	1814.16	1817.03	1813.55	1816.09	2054	0	0
2022.05.18	18:15:00	1816.11	1817.92	1813.72	1817.41	1796	0	0
2022.05.18	18:30:00	1817.39	1824.29	1816.92	1823.98	2434	0	0
2022.05.18	18:45:00	1824.02	1824.72	1822.46	1823.45	1763	0	0
2022.05.18	19:00:00	1823.54	1823.61	1820.66	1820.94	1154	0	0
2022.05.18	19:15:00	1820.94	1821.64	1819.66	1820.74	1153	0	0
2022.05.18	19:30:00	1820.74	1821.90	1820.05	1821.60	867	0	0
2022.05.18	19:45:00	1821.52	1822.54	1820.76	1820.84	1295	0	0
2022.05.18	20:00:00	1820.87	1821.16	1819.56	1819.66	1523	0	0
2022.05.18	20:15:00	1819.64	1819.69	1817.38	1817.66	1473	0	0
2022.05.18	20:30:00	1817.69	1818.35	1815.58	1816.27	1416	0	0
2022.05.18	20:45:00	1816.24	1817.97	1815.42	1817.54	1258	0	0
2022.05.18	21:00:00	1817.52	1817.62	1815.98	1816.72	1320	0	0
2022.05.18	21:15:00	1816.74	1819.02	1816.53	1818.92	1203	0	0
2022.05.18	21:30:00	1818.94	1819.43	1817.36	1818.46	1231	0	0
2022.05.18	21:45:00	1818.46	1819.83	1817.80	1818.73	1409	0	0
2022.05.18	22:00:00	1818.75	1822.10	1818.75	1821.23	1305	0	0
2022.05.18	22:15:00	1821.20	1822.00	1818.73	1818.82	933	0	0
2022.05.18	22:30:00	1818.83	1819.17	1817.42	1817.68	1206	0	0
2022.05.18	22:45:00	1817.67	1817.78	1815.53	1816.22	1594	0	0
2022.05.18	23:00:00	1816.11	1816.86	1815.89	1816.65	831	0	0
2022.05.18	23:15:00	1816.63	1817.00	1815.66	1816.28	463	0	2
2022.05.18	23:30:00	1816.28	1816.78	1816.10	1816.61	450	0	2
2022.05.18	23:45:00	1816.52	1817.42	1816.30	1816.52	282	0	13
2022.05.19	01:00:00	1816.48	1816.68	1815.40	1815.73	347	0	5
2022.05.19	01:15:00	1815.73	1816.22	1815.64	1816.00	315	0	0
2022.05.19	01:30:00	1816.06	1816.96	1815.99	1816.91	351	0	0
2022.05.19	01:45:00	1816.93	1817.44	1816.85	1817.22	232	0	0
2022.05.19	02:00:00	1817.23	1817.24	1816.31	1816.53	297	0	0
2022.05.19	02:15:00	1816.46	1816.97	1816.35	1816.78	262	0	0
2022.05.19	02:30:00	1816.82	1817.16	1815.72	1816.17	446	0	0
2022.05.19	02:45:00	1816.13	1816.86	1815.40	1816.08	983	0	0
2022.05.19	03:00:00	1816.07	1816.82	1814.33	1815.57	1175	0	0
2022.05.19	03:15:00	1815.47	1816.27	1814.88	1815.63	897	0	0
2022.05.19	03:30:00	1815.68	1816.16	1815.18	1815.74	757	0	0
2022.05.19	03:45:00	1815.75	1816.04	1814.47	1815.12	978	0	0
2022.05.19	04:00:00	1815.14	1816.08	1814.31	1814.81	1422	0	0
2022.05.19	04:15:00	1814.78	1816.11	1814.49	1814.92	1086	0	0
2022.05.19	04:30:00	1814.84	1816.97	1813.87	1816.25	1424	0	1
2022.05.19	04:45:00	1816.28	1816.83	1815.55	1815.56	993	0	0
2022.05.19	05:00:00	1815.58	1816.26	1815.23	1815.23	877	0	0
2022.05.19	05:15:00	1815.20	1815.42	1814.72	1815.16	483	0	0
2022.05.19	05:30:00	1815.13	1816.76	1815.12	1816.39	836	0	0
2022.05.19	05:45:00	1816.39	1816.77	1815.66	1815.66	788	0	0
2022.05.19	06:00:00	1815.61	1817.70	1815.45	1816.77	1103	0	0
2022.05.19	06:15:00	1816.75	1817.15	1816.03	1816.22	1078	0	0
2022.05.19	06:30:00	1816.20	1816.68	1815.72	1815.80	859	0	0
2022.05.19	06:45:00	1815.77	1816.31	1815.15	1816.11	664	0	1
2022.05.19	07:00:00	1816.10	1817.21	1816.05	1816.35	691	0	0
2022.05.19	07:15:00	1816.37	1816.84	1815.78	1815.85	434	0	0
2022.05.19	07:30:00	1815.80	1817.17	1815.63	1816.98	673	0	0
2022.05.19	07:45:00	1816.97	1817.45	1814.84	1815.41	564	0	0
2022.05.19	08:00:00	1815.47	1815.52	1813.92	1814.05	851	0	0
2022.05.19	08:15:00	1814.02	1815.29	1813.56	1814.20	883	0	0
2022.05.19	08:30:00	1814.23	1814.79	1813.16	1814.13	1429	0	0
2022.05.19	08:45:00	1814.10	1815.02	1813.45	1813.86	1111	0	0
2022.05.19	09:00:00	1813.83	1814.88	1813.08	1814.71	1106	0	0
2022.05.19	09:15:00	1814.72	1814.86	1813.49	1813.88	1049	0	0
2022.05.19	09:30:00	1813.86	1814.11	1812.85	1813.47	1138	0	0
2022.05.19	09:45:00	1813.46	1814.93	1813.29	1814.05	1241	0	0
2022.05.19	10:00:00	1813.95	1814.34	1812.00	1814.31	1811	0	0
2022.05.19	10:15:00	1814.18	1815.86	1812.66	1812.80	1790	0	0
2022.05.19	10:30:00	1812.82	1813.67	1811.55	1812.58	1808	0	0
2022.05.19	10:45:00	1812.62	1813.44	1810.96	1813.18	1809	0	0
2022.05.19	11:00:00	1813.14	1813.94	1811.62	1812.84	1677	0	0
2022.05.19	11:15:00	1812.84	1814.54	1811.01	1813.67	1584	0	0
2022.05.19	11:30:00	1813.67	1817.73	1813.67	1817.50	1065	0	0
2022.05.19	11:45:00	1817.50	1823.23	1817.43	1822.62	1797	0	0
2022.05.19	12:00:00	1822.66	1828.78	1821.38	1827.05	2090	0	0
2022.05.19	12:15:00	1827.06	1827.11	1823.74	1824.97	1684	0	0
2022.05.19	12:30:00	1825.03	1828.62	1824.67	1825.83	1340	0	0
2022.05.19	12:45:00	1825.81	1830.31	1825.57	1829.62	1224	0	0
2022.05.19	13:00:00	1829.81	1830.85	1827.72	1828.96	1695	0	0
2022.05.19	13:15:00	1828.96	1829.99	1827.58	1827.64	1005	0	0
2022.05.19	13:30:00	1827.55	1829.45	1826.41	1829.45	1085	0	0
2022.05.19	13:45:00	1829.33	1829.63	1827.94	1828.78	1290	0	0
2022.05.19	14:00:00	1828.78	1832.31	1828.61	1829.19	1504	0	0
2022.05.19	14:15:00	1829.18	1831.68	1828.02	1831.40	1355	0	0
2022.05.19	14:30:00	1831.41	1832.42	1829.64	1831.24	1672	0	0
2022.05.19	14:45:00	1831.18	1832.01	1830.25	1830.48	1337	0	0
2022.05.19	15:00:00	1830.48	1831.01	1829.14	1829.34	1452	0	0
2022.05.19	15:15:00	1829.34	1832.61	1827.43	1831.40	1445	0	0
2022.05.19	15:30:00	1831.43	1841.18	1831.27	1837.84	2447	0	0
2022.05.19	15:45:00	1837.85	1841.22	1837.04	1838.28	2323	0	0
2022.05.19	16:00:00	1838.30	1841.28	1836.77	1840.57	2518	0	0
2022.05.19	16:15:00	1840.58	1841.48	1837.66	1839.11	2335	0	0
2022.05.19	16:30:00	1839.05	1840.32	1832.39	1838.58	2975	0	0
2022.05.19	16:45:00	1838.54	1841.38	1837.79	1839.55	2813	0	0
2022.05.19	17:00:00	1839.57	1846.56	1839.43	1844.30	3164	0	0
2022.05.19	17:15:00	1844.36	1845.67	1841.89	1842.06	2534	0	0
2022.05.19	17:30:00	1842.10	1844.58	1841.12	1844.08	2861	0	0
2022.05.19	17:45:00	1844.18	1846.94	1844.03	1845.73	2750	0	0
2022.05.19	18:00:00	1845.75	1846.75	1844.46	1845.66	2375	0	0
2022.05.19	18:15:00	1845.46	1849.06	1845.46	1848.92	1847	0	0
2022.05.19	18:30:00	1848.90	1849.16	1843.67	1843.96	1856	0	0
2022.05.19	18:45:00	1843.97	1844.87	1840.34	1842.38	1952	0	0
2022.05.19	19:00:00	1842.40	1843.20	1841.34	1841.93	1406	0	0
2022.05.19	19:15:00	1841.96	1843.14	1841.37	1842.74	1256	0	0
2022.05.19	19:30:00	1842.74	1843.15	1841.47	1842.27	1048	0	0
2022.05.19	19:45:00	1842.27	1843.11	1841.44	1842.98	1043	0	0
2022.05.19	20:00:00	1842.98	1843.19	1841.31	1842.03	1387	0	0
2022.05.19	20:15:00	1842.00	1844.01	1841.50	1842.04	1484	0	0
2022.05.19	20:30:00	1841.99	1841.99	1840.20	1841.11	1512	0	0
2022.05.19	20:45:00	1841.11	1841.85	1840.79	1841.50	1532	0	0
2022.05.19	21:00:00	1841.59	1842.10	1840.07	1841.37	1472	0	0
2022.05.19	21:15:00	1841.35	1841.60	1840.42	1841.13	1294	0	0
2022.05.19	21:30:00	1841.12	1841.93	1840.07	1841.70	1083	0	0
2022.05.19	21:45:00	1841.69	1842.04	1839.93	1840.10	1199	0	4
2022.05.19	22:00:00	1840.09	1841.58	1839.92	1840.71	1243	0	0
2022.05.19	22:15:00	1840.76	1841.38	1840.15	1840.59	1043	0	0
2022.05.19	22:30:00	1840.55	1842.70	1840.54	1842.60	1156	0	0
2022.05.19	22:45:00	1842.63	1843.54	1842.34	1842.86	1250	0	0
2022.05.19	23:00:00	1842.70	1842.95	1841.57	1841.87	489	0	0
2022.05.19	23:15:00	1841.77	1842.17	1841.01	1841.16	383	0	0
2022.05.19	23:30:00	1841.15	1841.74	1841.15	1841.50	381	0	1
2022.05.19	23:45:00	1841.48	1842.20	1841.16	1842.10	301	0	0
2022.05.20	01:00:00	1841.58	1842.48	1841.56	1842.16	246	0	13
2022.05.20	01:15:00	1842.14	1842.34	1841.71	1841.75	269	0	11
2022.05.20	01:30:00	1841.74	1842.01	1841.43	1841.90	293	0	8
2022.05.20	01:45:00	1841.94	1842.18	1841.53	1841.98	282	0	3
2022.05.20	02:00:00	1841.96	1842.30	1841.54	1842.03	270	0	6
2022.05.20	02:15:00	1842.15	1844.53	1842.11	1844.21	310	0	0
2022.05.20	02:30:00	1844.30	1844.55	1843.98	1844.17	487	0	3
2022.05.20	02:45:00	1844.18	1844.20	1842.09	1842.09	489	0	0
2022.05.20	03:00:00	1842.10	1843.31	1841.96	1842.10	761	0	0
2022.05.20	03:15:00	1842.12	1842.84	1841.74	1842.49	532	0	0
2022.05.20	03:30:00	1842.47	1842.50	1841.20	1841.60	595	0	0
2022.05.20	03:45:00	1841.67	1841.88	1840.09	1841.38	902	0	0
2022.05.20	04:00:00	1841.40	1842.21	1839.26	1839.26	1081	0	0
2022.05.20	04:15:00	1839.31	1839.99	1838.33	1838.37	999	0	0
2022.05.20	04:30:00	1838.40	1839.69	1837.98	1839.26	1089	0	0
2022.05.20	04:45:00	1839.26	1839.30	1837.66	1838.07	737	0	1
2022.05.20	05:00:00	1838.06	1838.73	1837.25	1837.35	729	0	0
2022.05.20	05:15:00	1837.35	1837.48	1836.54	1837.15	677	0	0
2022.05.20	05:30:00	1837.15	1838.40	1836.87	1838.14	918	0	0
2022.05.20	05:45:00	1838.16	1839.25	1837.86	1838.73	773	0	0
2022.05.20	06:00:00	1838.79	1839.69	1838.70	1839.62	587	0	0
2022.05.20	06:15:00	1839.60	1840.37	1839.42	1839.73	704	0	0
2022.05.20	06:30:00	1839.74	1841.39	1839.69	1840.85	629	0	0
2022.05.20	06:45:00	1840.85	1841.63	1840.64	1841.62	611	0	0
2022.05.20	07:00:00	1841.63	1842.34	1840.96	1841.81	728	0	2
2022.05.20	07:15:00	1841.79	1843.58	1841.79	1843.34	513	0	0
2022.05.20	07:30:00	1843.28	1843.32	1841.88	1842.38	641	0	0
2022.05.20	07:45:00	1842.46	1842.89	1842.32	1842.73	552	0	1
2022.05.20	08:00:00	1842.67	1842.68	1841.32	1842.43	643	0	0
2022.05.20	08:15:00	1842.43	1844.41	1842.32	1842.56	933	0	0
2022.05.20	08:30:00	1842.58	1846.69	1842.54	1846.51	1553	0	0
2022.05.20	08:45:00	1846.42	1846.50	1844.36	1845.70	1406	0	2
